ĐỀ MỤC,CHỦ ĐỀ CON,MÃ SỐ,CÂU HỎI,CÂU TRẢ LỜI,keywords
Hôi miệng,,Q045,Hôi miệng có thể phòng ngừa hoàn toàn không?,"Có thể giảm đáng kể bằng vệ sinh tốt, kiểm soát đường huyết và khám nha khoa định kỳ.",hôi miệng; phòng ngừa hôi miệng; điều trị hôi miệng; ngăn ngừa; nguyên nhân hôi miệng; giải pháp hôi miệng
Hôi miệng,,Q046,Mảng bám răng đóng vai trò gì trong hôi miệng?,"Mảng bám chứa hàng triệu vi khuẩn, là nguồn chính sinh mùi.",mảng bám răng; hôi miệng; mảng bám; vi khuẩn miệng; cao răng; vôi răng; vệ sinh răng
Hôi miệng,,Q047,Người đeo răng giả có dễ bị hôi miệng hơn không?,"Có, nếu không vệ sinh đúng cách, mảng bám và vi khuẩn tích tụ dễ gây mùi.",răng giả; hôi miệng; vệ sinh răng giả; hàm giả; mùi hôi răng giả; răng giả bị hôi; chăm sóc răng giả
Hôi miệng,,Q048,Có thể dùng tinh dầu để giảm hôi miệng không?,"Một số tinh dầu như bạc hà, tràm trà có tác dụng kháng khuẩn và làm thơm miệng tạm thời.",tinh dầu; hôi miệng; giảm hôi miệng; súc miệng tinh dầu; hơi thở thơm; tinh dầu bạc hà; chữa hôi miệng
Hôi miệng,,Q049,Ăn nhiều rau quả giúp giảm hôi miệng thế nào?,"Rau quả giàu chất xơ giúp làm sạch răng, kích thích tiết nước bọt và giảm mùi.",rau quả; hôi miệng; giảm hôi miệng; ăn uống; thực phẩm sạch; lợi khuẩn miệng; vệ sinh tự nhiên
Hôi miệng,,Q050,Hôi miệng ở người đái tháo đường có thể là dấu hiệu của biến chứng nào?,Có thể liên quan đến nhiễm toan ceton hoặc nhiễm trùng răng miệng nghiêm trọng.,hôi miệng đái tháo đường; biến chứng đái tháo đường; hơi thở đái tháo đường; bệnh nha chu; nhiễm toan ceton; khô miệng tiểu đường; viêm lợi đái tháo đường
Hôi miệng,,Q051,Sử dụng kem đánh răng chứa kẽm có giúp giảm hôi miệng không?,Có. Kẽm giúp trung hòa hợp chất lưu huỳnh gây mùi.,kem đánh răng kẽm; kẽm hôi miệng; giảm hôi miệng; hơi thở thơm mát; công dụng kẽm răng; kem đánh răng
Hôi miệng,,Q052,Cần tránh thực phẩm nào để giảm hôi miệng?,"Tỏi, hành, thực phẩm nhiều đường, rượu, cà phê và thuốc lá.",thực phẩm gây hôi miệng; kiêng ăn hôi miệng; tránh đồ ăn hôi miệng; đồ ăn gây mùi; thực phẩm nặng mùi; chế độ ăn hôi miệng
Hôi miệng,,Q053,Có xét nghiệm nào chẩn đoán nguyên nhân hôi miệng không?,Có thể đo hợp chất lưu huỳnh trong hơi thở và kiểm tra nha khoa để xác định nguyên nhân.,xét nghiệm hôi miệng; chẩn đoán hôi miệng; kiểm tra hơi thở; tìm nguyên nhân hôi miệng; test hơi thở; bệnh viện hôi miệng
Hôi miệng,,Q054,Nên làm gì khi hôi miệng không cải thiện sau vệ sinh tốt?,Đi khám nha khoa hoặc nội khoa để tìm nguyên nhân bệnh lý toàn thân.,hôi miệng không hết; hôi miệng kéo dài; cách trị hôi miệng; hôi miệng nghiêm trọng; khám hôi miệng; bác sĩ răng hàm mặt; nguyên nhân hôi miệng
Hôi miệng,,Q055,Uống trà xanh có giúp giảm hôi miệng không?,Có. Trà xanh chứa polyphenol giúp ức chế vi khuẩn gây mùi.,trà xanh hôi miệng; uống trà xanh; giảm hôi miệng tự nhiên; lợi ích trà xanh; hơi thở thơm mát; mẹo trị hôi miệng
Hôi miệng,,Q056,Tại sao người đái tháo đường dễ bị viêm nướu?,"Do suy giảm miễn dịch và tuần hoàn, làm vi khuẩn dễ tấn công nướu.",đái tháo đường viêm nướu; tiểu đường viêm lợi; bệnh nướu đái tháo đường; biến chứng răng miệng tiểu đường; viêm lợi tiểu đường
Hôi miệng,,Q057,Viêm nướu kéo dài có ảnh hưởng đến mùi hơi thở không?,Có. Viêm nướu mạn giải phóng hợp chất gây mùi và làm hôi miệng kéo dài.,viêm nướu hôi miệng; viêm lợi hôi miệng; hơi thở viêm nướu; bệnh nha chu hôi miệng; viêm nha chu; mùi hơi thở
Hôi miệng,,Q058,Đeo hàm duy trì sau chỉnh nha có làm tăng nguy cơ hôi miệng không?,"Có, nếu không vệ sinh kỹ, vi khuẩn dễ tích tụ gây mùi.",hàm duy trì hôi miệng; chỉnh nha hôi miệng; đeo hàm duy trì; vệ sinh hàm duy trì; hôi miệng niềng răng; khí cụ chỉnh nha
Hôi miệng,,Q059,Súc miệng bằng nước chanh có tốt cho hôi miệng không?,Chanh có thể giảm mùi tạm thời nhưng axit cao có thể hại men răng nếu dùng thường xuyên.,súc miệng chanh; nước chanh hôi miệng; chữa hôi miệng tự nhiên; mẹo trị hôi miệng; chanh hơi thở; súc miệng tại nhà
Hôi miệng,,Q060,Thông điệp quan trọng nhất để phòng hôi miệng ở người đái tháo đường là gì?,"Kiểm soát đường huyết, duy trì vệ sinh răng miệng hàng ngày, uống đủ nước và khám nha khoa định kỳ để ngăn ngừa mùi hôi và các bệnh răng miệng.",hôi miệng đái tháo đường; phòng hôi miệng; vệ sinh răng miệng; chăm sóc răng miệng; kiểm soát đường huyết; đường huyết cao; bệnh nướu; khám răng định kỳ
Khô miệng,,Q001,Khô miệng là gì?,"Khô miệng (xerostomia) là tình trạng giảm tiết nước bọt hoặc thay đổi chất lượng nước bọt, khiến người bệnh cảm thấy khô rát, khó chịu trong khoang miệng. Đây không chỉ là cảm giác khó chịu mà còn làm tăng nguy cơ mắc bệnh răng miệng.",khô miệng; khô miệng là gì; triệu chứng khô miệng; bệnh khô miệng; định nghĩa khô miệng
Khô miệng,,Q002,Vì sao bệnh nhân đái tháo đường dễ bị khô miệng?,"Ở bệnh nhân đái tháo đường, đường huyết cao kéo dài có thể làm tổn thương tuyến nước bọt và mạch máu nhỏ nuôi dưỡng tuyến này, dẫn đến giảm tiết nước bọt. Ngoài ra, biến chứng thần kinh và tác dụng phụ của thuốc cũng góp phần gây khô miệng.",đái tháo đường khô miệng; tiểu đường khô miệng; khô miệng do tiểu đường; khô miệng bệnh tiểu đường; nguyên nhân khô miệng tiểu đường
Khô miệng,,Q003,Khô miệng ở bệnh nhân đái tháo đường thường gặp ở mức độ nào?,"Nhiều nghiên cứu cho thấy từ 34% đến 51% bệnh nhân đái tháo đường gặp tình trạng khô miệng, trong đó mức độ có thể từ nhẹ (chỉ cảm thấy khô vào ban đêm) đến nặng (ảnh hưởng cả ngày).",khô miệng tiểu đường mức độ; mức độ khô miệng đái tháo đường; khô miệng tiểu đường nặng; khô miệng tiểu đường thường gặp
Khô miệng,,Q004,Tại sao khô miệng lại nguy hiểm đối với sức khỏe răng miệng?,"Nước bọt đóng vai trò làm sạch thức ăn, trung hòa axit và bảo vệ niêm mạc. Khi thiếu nước bọt, vi khuẩn dễ phát triển, tăng nguy cơ sâu răng, viêm nướu, viêm nha chu và loét miệng.",khô miệng nguy hiểm; khô miệng hại răng; khô miệng ảnh hưởng răng; tác hại khô miệng răng; khô miệng răng miệng; khô miệng gây bệnh răng
Khô miệng,,Q005,Khô miệng ảnh hưởng thế nào đến cuộc sống hàng ngày?,"Người bị khô miệng có thể khó ăn thức ăn khô, khó nuốt, nói chuyện không trôi chảy, giảm vị giác, dẫn đến giảm chất lượng cuộc sống và tăng stress tâm lý.",ăn uống khó; nói chuyện khó; nuốt khó; vị giác thay đổi; khó ngủ; hôi miệng; khó chịu miệng
Khô miệng,,Q006,Nguyên nhân nào khác ngoài đường huyết cao có thể gây khô miệng ở bệnh nhân đái tháo đường?,"Nguyên nhân có thể bao gồm tác dụng phụ của thuốc (lợi tiểu, chống trầm cảm, hạ huyết áp), mất nước, tuổi cao, stress, bệnh tuyến nước bọt, xạ trị vùng đầu cổ hoặc các bệnh tự miễn như hội chứng Sjögren.",tác dụng phụ thuốc; mất nước; thuốc men; bệnh lý khác; tuyến nước bọt; căng thẳng; hút thuốc
Khô miệng,,Q007,Vì sao kiểm soát đường huyết kém làm khô miệng nặng hơn?,"Đường huyết cao làm tăng glucose trong nước bọt, gây thay đổi môi trường miệng, giảm hoạt động của tuyến nước bọt và làm nặng thêm tình trạng khô miệng.",đường huyết cao; mất nước; tăng tiểu tiện; giảm nước bọt; tổn thương tuyến; nhiễm trùng; biến chứng tiểu đường
Khô miệng,,Q008,Khô miệng có thể gây loét miệng không?,"Có. Khi thiếu nước bọt, niêm mạc miệng dễ bị tổn thương do cọ xát, dẫn đến loét, đau và dễ nhiễm trùng.",loét miệng; nhiệt miệng; niêm mạc khô; tổn thương niêm mạc; nhiễm trùng miệng; vết thương miệng
Khô miệng,,Q009,Loét miệng ở bệnh nhân đái tháo đường nguy hiểm thế nào?,"Loét miệng kéo dài không chỉ gây đau mà còn khó lành do đường huyết cao làm giảm khả năng tái tạo mô, dễ dẫn đến nhiễm trùng lan rộng.",nhiễm trùng nặng; lâu lành; biến chứng nguy hiểm; khó kiểm soát; đau đớn; ăn uống khó khăn
Khô miệng,,Q010,Nước bọt có vai trò gì trong bảo vệ răng miệng?,"Nước bọt giúp rửa sạch mảng bám, trung hòa axit, cung cấp khoáng chất để tái khoáng men răng, đồng thời chứa các chất kháng khuẩn bảo vệ niêm mạc miệng.",bảo vệ răng; làm sạch miệng; kháng khuẩn; trung hoà axit; tái khoáng men; bôi trơn miệng
Khô miệng,,Q011,Khô miệng làm tăng nguy cơ sâu răng như thế nào?,"Khi lượng nước bọt giảm, axit do vi khuẩn tạo ra không được trung hòa, men răng dễ bị hủy khoáng, tạo điều kiện cho sâu răng phát triển nhanh hơn.",giảm nước bọt; tăng vi khuẩn; mất khoáng răng; men răng yếu; sâu răng nhanh; axit miệng
Khô miệng,,Q012,Các triệu chứng thường gặp của khô miệng là gì?,"Bao gồm cảm giác khô rát, dính ở miệng, khó nuốt, khó nói, khát nước thường xuyên, môi khô nứt, lưỡi nứt và có mảng trắng, hơi thở có mùi.",miệng khô; khát nước; rát lưỡi; môi nứt nẻ; hôi miệng; nuốt khó; nói khó; viêm nướu
Khô miệng,,Q013,Làm thế nào để xác định nguyên nhân gây khô miệng ở bệnh nhân đái tháo đường?,"Bác sĩ sẽ khai thác bệnh sử, thuốc đang dùng, kiểm tra miệng, đo lưu lượng nước bọt và có thể chỉ định xét nghiệm loại trừ các bệnh lý tuyến nước bọt hoặc bệnh toàn thân khác.",khám bác sĩ; kiểm tra đường huyết; xét nghiệm; tiền sử bệnh; xem xét thuốc; kiểm tra tuyến nước bọt
Khô miệng,,Q014,Khô miệng có thể điều trị khỏi hoàn toàn không?,"Nếu nguyên nhân là kiểm soát đường huyết kém hoặc tác dụng phụ thuốc, tình trạng có thể cải thiện đáng kể khi kiểm soát tốt bệnh hoặc điều chỉnh thuốc. Tuy nhiên, nếu do tổn thương tuyến nước bọt vĩnh viễn, sẽ cần biện pháp hỗ trợ lâu dài.",điều trị khỏi; giảm triệu chứng; kiểm soát bệnh; cải thiện tình trạng; quản lý lâu dài; không chữa khỏi
Khô miệng,,Q015,Làm sao để giảm khô miệng ở bệnh nhân đái tháo đường?,"Kiểm soát đường huyết, uống đủ nước, nhai kẹo không đường, dùng nước súc miệng không cồn, sử dụng máy tạo ẩm khi ngủ và dùng nước bọt nhân tạo khi cần thiết.",khô miệng tiểu đường; giảm khô miệng; cách trị khô miệng; điều trị khô miệng; chăm sóc răng miệng; bệnh tiểu đường; kiểm soát đường huyết; nước bọt nhân tạo
Khô miệng,,Q016,Có nên dùng kẹo cao su để giảm khô miệng không?,"Có, nhưng nên chọn kẹo cao su không đường có chứa xylitol để kích thích tiết nước bọt và phòng sâu răng.",kẹo cao su khô miệng; lợi ích kẹo cao su; kẹo cao su không đường; kích thích nước bọt; nhai kẹo cao su
Khô miệng,,Q017,Thực phẩm nào giúp giảm khô miệng?,"Các loại trái cây mọng nước như cam, dưa hấu, táo; rau giòn như cần tây; và các món ăn có nhiều nước (canh, súp) giúp tăng tiết nước bọt.",thực phẩm giảm khô miệng; thức ăn trị khô miệng; rau củ quả; trái cây mọng nước; thức ăn lỏng; cháo súp; thực phẩm ẩm
Khô miệng,,Q018,Đồ uống nào nên tránh khi bị khô miệng?,"Nên hạn chế cà phê, trà đặc, rượu, nước ngọt có gas vì chúng có thể gây mất nước và làm khô miệng nặng hơn.",đồ uống nên tránh; tránh đồ uống; nước có ga; cà phê; rượu bia; đồ uống có cồn; nước ngọt; đồ uống axit
Khô miệng,,Q019,Khô miệng có thể làm hôi miệng không?,"Có. Khi nước bọt giảm, vi khuẩn phân hủy thức ăn và tạo hợp chất lưu huỳnh dễ bay hơi, gây mùi hôi khó chịu.",khô miệng hôi miệng; hôi miệng; nguyên nhân hôi miệng; hơi thở có mùi; vệ sinh răng miệng; vi khuẩn miệng
Khô miệng,,Q020,Người bị khô miệng nên khám răng miệng định kỳ bao lâu?,"Ít nhất 6 tháng một lần, hoặc thường xuyên hơn nếu có nhiều nguy cơ sâu răng, viêm nha chu hoặc loét miệng.",khám răng miệng; khám nha khoa; lịch khám răng; khô miệng định kỳ; tần suất khám răng; kiểm tra răng miệng
Khô miệng,,Q021,Khô miệng có liên quan đến biến chứng thần kinh ở bệnh nhân đái tháo đường không?,"Có. Biến chứng thần kinh tự chủ có thể ảnh hưởng đến điều khiển hoạt động tuyến nước bọt, làm giảm tiết nước bọt.",khô miệng tiểu đường; biến chứng thần kinh; thần kinh đái tháo đường; bệnh thần kinh; tuyến nước bọt; đường huyết
Khô miệng,,Q022,Khô miệng có thể là dấu hiệu cảnh báo bệnh gì khác không?,"Có thể là dấu hiệu của bệnh tuyến nước bọt, hội chứng Sjögren, bệnh Parkinson, trầm cảm hoặc tác dụng phụ của nhiều loại thuốc.",khô miệng bệnh gì; dấu hiệu bệnh; triệu chứng khô miệng; bệnh tiềm ẩn; bệnh tự miễn; hội chứng Sjögren; bệnh thận
