ĐỀ MỤC,CHỦ ĐỀ CON,MÃ SỐ,CÂU HỎI,CÂU TRẢ LỜI,keywords
BỆNH ĐTĐ,,Q062,Vết thương lâu lành ở type 2 là do đâu?,"Đường máu cao làm giảm lưu thông máu, suy giảm miễn dịch và tạo môi trường thuận lợi cho vi khuẩn phát triển, khiến vết thương khó lành.",vết thương lâu lành; vết thương ĐTĐ; biến chứng vết thương; lành vết thương chậm; nhiễm trùng ĐTĐ; tiểu đường vết loét
BỆNH ĐTĐ,,Q063,Béo bụng liên quan gì đến type 2?,"Mỡ nội tạng vùng bụng tiết ra nhiều chất gây viêm, làm giảm tác dụng của insulin, tăng nguy cơ kháng insulin và mắc bệnh.",béo bụng ĐTĐ; mỡ bụng type 2; béo phì ĐTĐ; kháng insulin; béo bụng nguy cơ; mỡ nội tạng ĐTĐ
BỆNH ĐTĐ,,Q064,Mệt mỏi kéo dài ở type 2 vì sao?,"Khi đường không vào được tế bào để tạo năng lượng, cơ thể thiếu năng lượng dù lượng đường trong máu cao, gây cảm giác mệt mỏi dai dẳng.",mệt mỏi ĐTĐ; mệt kéo dài; nguyên nhân mệt ĐTĐ; kiệt sức tiểu đường; triệu chứng mệt mỏi; mệt mỏi type 2
BỆNH ĐTĐ,,Q065,Tăng huyết áp có làm tăng nguy cơ mắc type 2 không?,"Có. Tăng huyết áp thường đi kèm kháng insulin và béo phì, tạo thành hội chứng chuyển hóa, làm tăng nguy cơ mắc bệnh.",huyết áp cao ĐTĐ; tăng huyết áp nguy cơ; nguy cơ tiểu đường; cao huyết áp type 2; huyết áp ảnh hưởng ĐTĐ
BỆNH ĐTĐ,,Q066,Làm sao phân biệt mệt do tiểu đường và mệt do thiếu ngủ?,"Mệt do tiểu đường thường đi kèm khát nhiều, tiểu nhiều, nhìn mờ, vết thương lâu lành, còn mệt do thiếu ngủ thường cải thiện sau khi nghỉ ngơi đầy đủ.",phân biệt mệt mỏi; mệt tiểu đường; mệt thiếu ngủ; dấu hiệu mệt ĐTĐ; khác biệt mệt; triệu chứng mệt mỏi
BỆNH ĐTĐ,,Q067,Người có bố mẹ bị type 2 có nguy cơ cao không?,"Có. Di truyền là yếu tố nguy cơ mạnh, nhất là khi kết hợp với lối sống kém lành mạnh.",di truyền ĐTĐ; tiền sử gia đình; nguy cơ di truyền; bố mẹ bị ĐTĐ; yếu tố gia đình; gen ĐTĐ
BỆNH ĐTĐ,,Q068,Vì sao cần phát hiện sớm type 2?,"Phát hiện sớm giúp kiểm soát đường huyết kịp thời, ngăn biến chứng mạn tính như bệnh tim, thận, mắt, thần kinh và biến chứng cấp nguy hiểm.",phát hiện sớm ĐTĐ; tầm soát type 2; lợi ích phát hiện sớm; phòng biến chứng ĐTĐ; chẩn đoán sớm; ngăn ngừa biến chứng
BỆNH ĐTĐ,,Q069,Type 2 có thể phòng ngừa được không?,"Có thể giảm nguy cơ bằng ăn uống lành mạnh, duy trì cân nặng hợp lý, tập thể dục thường xuyên và kiểm soát huyết áp, mỡ máu.",phòng ngừa ĐTĐ; ngăn ngừa type 2; cách phòng ĐTĐ; kiểm soát ĐTĐ; lối sống phòng ngừa; ĐTĐ có phòng được không
BỆNH ĐTĐ,,Q070,Tại sao người mắc type 2 lại thường có huyết áp cao?,"Kháng insulin ảnh hưởng đến mạch máu, làm chúng co hẹp và giữ muối nước nhiều hơn, dẫn đến tăng huyết áp.",ĐTĐ huyết áp cao; liên quan ĐTĐ huyết áp; biến chứng tim mạch; cao huyết áp tiểu đường; mối quan hệ ĐTĐ HA
BỆNH ĐTĐ,,Q071,Vì sao một số người mắc type 2 vẫn gầy?,"Không phải ai mắc type 2 cũng béo. Một số người có kháng insulin do di truyền hoặc do giảm khối cơ, đặc biệt ở người lớn tuổi.",đái tháo đường gầy; type 2 gầy; tiểu đường gầy; không béo type 2; sụt cân type 2; lý do gầy đtđ
BỆNH ĐTĐ,,Q072,Mắt mờ ở type 2 là do đâu?,"Đường huyết cao gây thay đổi thủy tinh thể và tổn thương mạch máu võng mạc, làm mờ mắt và nếu kéo dài có thể dẫn đến mù lòa.",mắt mờ type 2; mờ mắt tiểu đường; biến chứng mắt đtđ; võng mạc đtđ; bệnh võng mạc tiểu đường; mắt kém type 2
BỆNH ĐTĐ,,Q073,Triệu chứng type 2 ở phụ nữ có gì đặc biệt?,"Ngoài triệu chứng chung, phụ nữ có thể dễ nhiễm nấm âm đạo do đường huyết cao, tạo môi trường thuận lợi cho vi khuẩn và nấm phát triển.",triệu chứng đtđ nữ; dấu hiệu tiểu đường nữ; phụ nữ bị đtđ; tiểu đường ở nữ giới; đái tháo đường phụ nữ
BỆNH ĐTĐ,,Q074,Đàn ông mắc type 2 có dễ bị rối loạn cương?,Có. Tổn thương mạch máu và thần kinh do đường huyết cao ảnh hưởng đến khả năng cương cứng.,rối loạn cương đtđ; yếu sinh lý đtđ; nam giới đtđ; tiểu đường ảnh hưởng sinh lý; liệt dương đtđ; đàn ông type 2
BỆNH ĐTĐ,,Q075,Tại sao type 2 lại thường bị phát hiện muộn?,"Vì triệu chứng ban đầu nhẹ và không đặc hiệu, nhiều người chỉ phát hiện khi đã có biến chứng tim, thận hoặc mắt.",phát hiện muộn đtđ; trễ chẩn đoán đtđ; dấu hiệu mờ đtđ; triệu chứng không rõ đtđ; tiểu đường khó nhận biết; chẩn đoán muộn type 2
BỆNH ĐTĐ,,Q076,Đái tháo đường type 2 có thể tự khỏi không?,"Không thể “tự khỏi”, nhưng có thể kiểm soát tốt bằng thay đổi lối sống và điều trị, giúp đường huyết về gần mức bình thường.",đtđ tự khỏi; type 2 có khỏi không; tiểu đường chữa khỏi; hết tiểu đường type 2; thuyên giảm đtđ; chữa khỏi đtđ
BỆNH ĐTĐ,,Q077,Vì sao có người bị type 2 nhưng không khát nhiều?,"Mức độ triệu chứng tùy cơ địa. Một số người có cơ chế bù trừ tốt, ít bị mất nước, nên khát ít hơn.",không khát đtđ; không khát type 2; tiểu đường không khát; khát ít đtđ; không triệu chứng khát nhiều
BỆNH ĐTĐ,,Q078,Người type 2 có nên kiểm tra đường huyết thường xuyên không?,Có. Theo dõi đường huyết giúp đánh giá hiệu quả điều trị và phát hiện sớm biến động bất thường để xử lý kịp thời.,kiểm tra đường huyết; đo đường huyết; xét nghiệm đtđ; thử đường huyết; theo dõi đường huyết; tần suất đo đường; tự kiểm tra đtđ
BỆNH ĐTĐ,,Q079,Có cần phân biệt type 1 và type 2 trong điều trị không?,"Có, vì nguyên nhân khác nhau. Type 1 bắt buộc tiêm insulin, còn type 2 có thể bắt đầu bằng thay đổi lối sống và thuốc uống.",phân biệt đtđ 1 2; khác nhau type 1 2; điều trị type 1 2; chữa đtđ 1 2; phân loại đtđ; khác biệt đtđ
BỆNH ĐTĐ,,Q080,Vì sao có người mới được chẩn đoán type 1 nhưng nghĩ là type 2?,"Ở người lớn, type 1 khởi phát chậm và triệu chứng giống type 2, khiến việc chẩn đoán dễ nhầm nếu không xét nghiệm chuyên sâu.",chẩn đoán nhầm đtđ; lầm tưởng type 1 2; nhầm lẫn type 1 2; dấu hiệu giống type 2; khó phân biệt đtđ; type 1 giống type 2
BỆNH ĐTĐ,,Q081,Đái tháo đường thai kỳ là gì vậy bác sĩ?,"Đái tháo đường thai kỳ là tình trạng đường huyết tăng cao lần đầu phát hiện trong lúc mang thai, thường ở 3 tháng giữa hoặc 3 tháng cuối. Trước đó, bạn chưa từng bị đái tháo đường type 1 hay type 2. Nguyên nhân là do trong thai kỳ, cơ thể tiết nhiều hormone làm giảm tác dụng của insulin, khiến đường huyết tăng. Nếu được phát hiện và kiểm soát đúng cách, bạn vẫn có thể có một thai kỳ khỏe mạnh và em bé an toàn.",đái tháo đường thai kỳ; tiểu đường khi mang thai; ĐTĐ thai kỳ là gì; định nghĩa ĐTĐ thai kỳ; khái niệm tiểu đường thai kỳ
BỆNH ĐTĐ,,Q082,Nguyên nhân nào khiến phụ nữ mang thai bị đái tháo đường thai kỳ?,"Khi mang thai, nhau thai tạo ra nhiều hormone giúp thai nhi phát triển, nhưng những hormone này lại làm insulin hoạt động kém hiệu quả hơn. Điều đó khiến đường không vào được tế bào, dẫn đến tăng đường huyết. Nếu cơ thể mẹ không sản xuất đủ insulin để bù đắp, sẽ dẫn tới đái tháo đường thai kỳ.",nguyên nhân ĐTĐ thai kỳ; vì sao bị tiểu đường; lý do ĐTĐ thai kỳ; yếu tố gây ĐTĐ thai kỳ; tại sao mẹ bầu tiểu đường
BỆNH ĐTĐ,,Q083,Những ai dễ mắc đái tháo đường thai kỳ?,"Nguy cơ cao hơn ở phụ nữ có gia đình từng bị đái tháo đường, thừa cân hoặc béo phì trước khi mang thai, tuổi từ 35 trở lên, hoặc từng sinh con nặng trên 4 kg. Ngoài ra, nếu bạn từng bị đái tháo đường thai kỳ ở lần mang thai trước, nguy cơ tái phát cũng cao hơn.",ai dễ mắc ĐTĐ thai kỳ; đối tượng nguy cơ ĐTĐ; yếu tố nguy cơ tiểu đường; nhóm người dễ bị ĐTĐ; nguy cơ cao thai kỳ
BỆNH ĐTĐ,,Q084,Đái tháo đường thai kỳ có nguy hiểm cho mẹ và bé không?,"Nếu không được kiểm soát, bệnh có thể gây biến chứng cho mẹ như tiền sản giật, sinh mổ, và cho bé như cân nặng lớn bất thường, hạ đường huyết sau sinh. Tuy nhiên, nếu theo dõi và điều trị tốt, hầu hết mẹ và bé đều khỏe mạnh.",ĐTĐ thai kỳ nguy hiểm không; biến chứng ĐTĐ thai kỳ; ảnh hưởng mẹ và bé; rủi ro tiểu đường thai kỳ; nguy hiểm cho con
BỆNH ĐTĐ,,Q085,Tôi có thể phòng ngừa đái tháo đường thai kỳ không?,"Không phải lúc nào cũng phòng ngừa được, nhưng bạn có thể giảm nguy cơ bằng cách giữ cân nặng hợp lý trước khi mang thai, ăn uống lành mạnh, tập thể dục đều đặn và kiểm soát tốt các bệnh mạn tính như tăng huyết áp hoặc rối loạn mỡ máu.",phòng ngừa ĐTĐ thai kỳ; cách ngăn ngừa tiểu đường; dự phòng ĐTĐ thai kỳ; tránh đái tháo đường; có phòng được không
BỆNH ĐTĐ,,Q086,"Khi bị đái tháo đường thai kỳ, tôi cần làm gì?","Bạn cần tuân thủ chế độ ăn được bác sĩ tư vấn, duy trì vận động nhẹ phù hợp với thai kỳ, theo dõi đường huyết thường xuyên và tái khám đúng hẹn. Một số trường hợp cần dùng insulin để kiểm soát đường huyết an toàn cho mẹ và bé.",cần làm gì ĐTĐ thai kỳ; xử lý tiểu đường thai kỳ; điều trị ĐTĐ thai kỳ; quản lý ĐTĐ thai kỳ; chăm sóc khi ĐTĐ
BỆNH ĐTĐ,,Q087,Bệnh này có triệu chứng gì rõ ràng không?,"Thường thì không có triệu chứng rõ rệt. Một số mẹ có thể cảm thấy khát nhiều, tiểu nhiều, mệt mỏi nhưng những dấu hiệu này dễ bị nhầm với thay đổi bình thường khi mang thai. Vì vậy, khám thai định kỳ và xét nghiệm đường huyết là cách duy nhất để phát hiện.",triệu chứng ĐTĐ thai kỳ; dấu hiệu tiểu đường; biểu hiện ĐTĐ thai kỳ; nhận biết ĐTĐ thai kỳ; có triệu chứng không
BỆNH ĐTĐ,,Q088,Khi nào tôi cần xét nghiệm tầm soát đái tháo đường thai kỳ?,"Thông thường, xét nghiệm được thực hiện từ tuần 24–28 của thai kỳ. Nếu bạn có yếu tố nguy cơ cao, bác sĩ có thể chỉ định làm xét nghiệm sớm hơn để kịp thời phát hiện và xử lý.",khi nào xét nghiệm ĐTĐ; thời điểm tầm soát ĐTĐ; xét nghiệm sàng lọc ĐTĐ; lịch xét nghiệm thai kỳ; tuần thai cần xét nghiệm
BỆNH ĐTĐ,,Q089,"Sau khi sinh, bệnh có hết không?","Phần lớn trường hợp, đường huyết sẽ trở lại bình thường sau sinh. Tuy nhiên, bạn vẫn có nguy cơ cao mắc đái tháo đường type 2 trong tương lai, nên cần duy trì chế độ ăn lành mạnh, tập thể dục và kiểm tra sức khỏe định kỳ.",sau sinh có hết không; ĐTĐ thai kỳ khỏi không; bệnh có biến mất không; hết bệnh sau sinh; khỏi hẳn sau sinh
BỆNH ĐTĐ,,Q090,"Tôi từng sinh con trên 4 kg, lần này có dễ bị đái tháo đường thai kỳ hơn không?","Có. Sinh con to là một yếu tố nguy cơ của đái tháo đường thai kỳ. Lần mang thai tiếp theo, bạn cần được bác sĩ theo dõi sát và làm xét nghiệm tầm soát đúng thời điểm.",sinh con to có bị không; con trên 4kg; tiền sử sinh con lớn; dễ bị ĐTĐ lần này; ĐTĐ thai kỳ tái phát
BỆNH ĐTĐ,,Q091,"Tôi bị béo phì trước khi mang thai, nguy cơ mắc bệnh có cao không?","Rất cao. Thừa cân hoặc béo phì làm giảm tác dụng của insulin và dễ dẫn đến tăng đường huyết khi mang thai. Bạn nên trao đổi với bác sĩ để có kế hoạch ăn uống, vận động phù hợp nhằm giảm nguy cơ.",béo phì; mang thai; nguy cơ ĐTĐ; tiểu đường thai kỳ; tiền sản ĐTĐ
BỆNH ĐTĐ,,Q092,"Nếu mắc bệnh này, tôi có phải kiêng hết đồ ngọt không?","Bạn không cần kiêng tuyệt đối, nhưng phải hạn chế thực phẩm chứa nhiều đường đơn như bánh kẹo, nước ngọt. Thay vào đó, hãy ăn thực phẩm nguyên hạt, rau xanh, trái cây ít ngọt và phân bổ bữa ăn hợp lý để giữ đường huyết ổn định.",kiêng đồ ngọt; ăn ngọt; chế độ ăn ĐTĐ; thực phẩm ĐTĐ; đường huyết đồ ngọt
BỆNH ĐTĐ,,Q093,Con tôi có bị tiểu đường nếu tôi bị đái tháo đường thai kỳ không?,"Không phải tất cả trẻ sinh ra từ mẹ mắc bệnh đều bị tiểu đường. Tuy nhiên, các bé này có nguy cơ cao hơn bị thừa cân, béo phì và tiểu đường type 2 khi trưởng thành, nên cần duy trì lối sống lành mạnh cho con.",tiểu đường thai kỳ; con bị ĐTĐ; di truyền tiểu đường; nguy cơ con ĐTĐ; tiểu đường trẻ em
BỆNH ĐTĐ,,Q094,"Tôi nghe nói đái tháo đường thai kỳ có thể gây sinh non, đúng không?","Đúng, nếu không kiểm soát tốt, đường huyết cao có thể làm tăng nguy cơ sinh non, bé to hoặc gặp các vấn đề hô hấp sau sinh. Nhưng nếu theo dõi và điều trị đầy đủ, nguy cơ này sẽ giảm đáng kể.",đái tháo đường thai kỳ; sinh non; biến chứng thai kỳ; ĐTĐ thai kỳ biến chứng; sinh sớm
BỆNH ĐTĐ,,Q095,Tôi cần theo dõi sức khỏe thế nào sau khi sinh?,"Sau sinh 6–12 tuần, bạn nên làm xét nghiệm đường huyết để kiểm tra tình trạng. Nếu kết quả bình thường, vẫn nên kiểm tra lại ít nhất mỗi 1–3 năm và duy trì chế độ ăn uống, vận động lành mạnh để giảm nguy cơ mắc tiểu đường type 2.",theo dõi sau sinh; sức khỏe sau sinh; kiểm tra đường huyết; chăm sóc sau sinh; tiểu đường sau sinh
