ĐỀ MỤC,CHỦ ĐỀ CON,MÃ SỐ,CÂU HỎI,CÂU TRẢ LỜI,keywords
BỆNH LÝ RĂNG MIỆNG,Nhiễm trùng vùng hàm mặt,Q0269,Vì sao bác sĩ y khoa cần đặc biệt lưu ý nhiễm trùng vùng hàm mặt ở bệnh nhân ĐTĐ?,"Vì đây là nhóm nguy cơ cao, nhiễm trùng thường tiến triển nhanh, dễ biến chứng nặng và cần phối hợp điều trị giữa y khoa và Răng Hàm Mặt.",lưu ý đặc biệt; đái tháo đường; nhiễm trùng nặng; tiên lượng xấu; kiểm soát đường huyết; đa chuyên khoa
BỆNH LÝ RĂNG MIỆNG,Nhiễm trùng vùng hàm mặt,Q0270,Tại sao cần nhận diện sớm nhiễm trùng vùng hàm mặt?,"Nhận diện sớm giúp điều trị kịp thời, ngăn lan rộng, giảm biến chứng và cải thiện tiên lượng cho bệnh nhân, đặc biệt ở người có bệnh nền như ĐTĐ.",Nhận diện sớm; Nhiễm trùng hàm mặt; Biến chứng nghiêm trọng; Điều trị kịp thời; Nguy hiểm hàm mặt; Phòng ngừa biến chứng; Cấp cứu răng miệng; Ảnh hưởng sức khỏe
BỆNH LÝ RĂNG MIỆNG,Sâu răng,Q0211,Sâu răng là gì?,"Sâu răng (caries) là quá trình mất khoáng mô cứng của răng (men và ngà) do vi khuẩn trong mảng bám chuyển hóa carbohydrate tạo acid, làm phá hủy cấu trúc răng.",sâu răng là gì; định nghĩa sâu răng; bệnh sâu răng; khái niệm sâu răng; sâu răng
BỆNH LÝ RĂNG MIỆNG,Sâu răng,Q0212,"Nếu không điều trị, sâu răng có thể dẫn đến những biến chứng nào?","Nếu không điều trị, tổn thương sâu răng có thể lan đến tủy răng, gây viêm tủy, viêm quanh chóp và thậm chí dẫn đến các biến chứng nặng hơn như nhiễm trùng lan rộng.",sâu răng; biến chứng sâu răng; viêm tủy; viêm quanh chóp; áp xe răng; nhiễm trùng răng; biến chứng không điều trị
BỆNH LÝ RĂNG MIỆNG,Sâu răng,Q0213,Những loại vi khuẩn nào thường gây sâu răng?,"Các vi khuẩn chính gây sâu răng gồm Streptococcus mutans, Lactobacillus spp., và Actinomyces spp.",vi khuẩn sâu răng; tác nhân gây sâu răng; Streptococcus mutans; Lactobacillus; loại vi khuẩn sâu răng; nguyên nhân vi khuẩn
BỆNH LÝ RĂNG MIỆNG,Sâu răng,Q0214,Thói quen ăn uống nào làm tăng nguy cơ sâu răng?,"Ăn nhiều đường tinh luyện, thực phẩm dính, ăn vặt thường xuyên và ăn đồ ngọt vào buổi tối làm tăng nguy cơ sâu răng.",ăn uống gây sâu răng; thực phẩm gây sâu răng; thói quen ăn uống xấu; đường gây sâu răng; đồ ngọt; nguy cơ sâu răng; chế độ ăn sâu răng
BỆNH LÝ RĂNG MIỆNG,Sâu răng,Q0215,Đặc điểm hình thể răng nào khiến răng dễ bị sâu?,"Răng có hố rãnh sâu, bề mặt nhai phức tạp hoặc vùng khó vệ sinh dễ tích tụ mảng bám, làm tăng nguy cơ sâu răng.",hình thể răng dễ sâu; cấu trúc răng dễ sâu; hình thái răng sâu; kẽ răng sâu; rãnh sâu; men răng yếu; răng dễ sâu
BỆNH LÝ RĂNG MIỆNG,Sâu răng,Q0216,Vai trò của nước bọt trong phòng ngừa sâu răng là gì?,"Nước bọt giúp trung hòa acid, rửa trôi thức ăn và cung cấp khoáng chất tái khoáng men răng; giảm lưu lượng hoặc thay đổi thành phần nước bọt làm tăng nguy cơ sâu răng.",nước bọt; sâu răng; phòng ngừa sâu răng; chức năng nước bọt; cơ chế nước bọt; tái khoáng men; trung hòa acid; bảo vệ răng; miệng khô
BỆNH LÝ RĂNG MIỆNG,Sâu răng,Q0217,Những thói quen vệ sinh nào làm tăng nguy cơ sâu răng?,"Chải răng sai cách, không dùng chỉ nha khoa, không sử dụng fluor hoặc bỏ qua việc chải răng trước khi ngủ đều làm tăng nguy cơ sâu răng.",vệ sinh răng miệng sai; thói quen vệ sinh sâu răng; không đánh răng; đánh răng sai cách; vệ sinh răng miệng kém; nguy cơ sâu răng
BỆNH LÝ RĂNG MIỆNG,Sâu răng,Q0218,Vì sao bệnh nhân đái tháo đường dễ bị sâu răng hơn?,"Bệnh nhân ĐTĐ thường bị khô miệng, viêm nướu mạn và có nồng độ glucose cao trong nước bọt, tạo môi trường thuận lợi cho vi khuẩn gây sâu răng phát triển.",tiểu đường sâu răng; ĐTĐ dễ sâu răng; lý do sâu răng ĐTĐ; nguy cơ sâu răng ĐTĐ; biến chứng răng ĐTĐ; đường huyết sâu răng; miệng khô ĐTĐ
BỆNH LÝ RĂNG MIỆNG,Sâu răng,Q0219,Dấu hiệu sớm của sâu răng là gì?,"Dấu hiệu sớm gồm đốm trắng đục hoặc đổi màu trên men răng, không gây đau hoặc ê buốt, và thường không phát hiện được trên X-quang.",dấu hiệu sâu răng sớm; triệu chứng sâu răng; nhận biết sâu răng; sâu răng giai đoạn sớm; đốm trắng trên răng; ê buốt răng nhẹ
BỆNH LÝ RĂNG MIỆNG,Sâu răng,Q0220,Dấu hiệu sâu răng giai đoạn tiến triển là gì?,"Có lỗ sâu rõ bằng mắt, màu sẫm, có thể chứa ngà mềm, kèm ê buốt khi ăn đồ nóng, lạnh, chua, ngọt; X-quang cho thấy vùng thấu quang trong men hoặc ngà.",sâu răng; dấu hiệu sâu răng; triệu chứng sâu răng; sâu răng tiến triển; ê buốt răng; lỗ sâu răng; X-quang sâu răng; caries răng
BỆNH LÝ RĂNG MIỆNG,Sâu răng,Q0221,Sâu răng giai đoạn sớm có thể điều trị thế nào?,"Có thể tái khoáng hóa men răng bằng fluor tại chỗ (gel, varnish) kết hợp thay đổi thói quen vệ sinh răng miệng và giảm đường trong chế độ ăn.",điều trị sâu răng sớm; chữa sâu răng nhẹ; tái khoáng hóa men răng; trám răng sớm; điều trị ban đầu sâu răng; fluor điều trị
BỆNH LÝ RĂNG MIỆNG,Sâu răng,Q0222,Sâu răng có lỗ sâu và ê buốt cần điều trị ra sao?,"Cần được làm sạch mô sâu và trám răng tại chuyên khoa RHM; nếu tổn thương vào tủy, có thể cần điều trị tủy hoặc nhổ răng.",điều trị sâu răng có lỗ; chữa ê buốt răng sâu; trám răng; lấy tủy răng; chữa sâu răng nặng; điều trị lỗ sâu răng; sâu răng ê buốt
BỆNH LÝ RĂNG MIỆNG,Sâu răng,Q0223,Bác sĩ y khoa có thể phát hiện sâu răng bằng cách nào?,"Bác sĩ có thể khai thác triệu chứng, quan sát trực tiếp tổn thương răng và hỏi về thói quen ăn uống, vệ sinh răng miệng.",khám lâm sàng; nhìn; quan sát; triệu chứng sâu răng; dấu hiệu sâu răng; kiểm tra răng miệng
BỆNH LÝ RĂNG MIỆNG,Sâu răng,Q0224,BS y khoa nên tư vấn gì để phòng ngừa sâu răng?,"Tư vấn vệ sinh răng miệng đúng cách, hạn chế đường trong chế độ ăn, khám nha định kỳ và dùng sản phẩm chứa fluor.",sâu răng; phòng ngừa sâu răng; tư vấn sâu răng; vệ sinh răng miệng; hạn chế đường; fluor dự phòng; khám răng định kỳ; dự phòng sâu răng
BỆNH LÝ RĂNG MIỆNG,Sâu răng,Q0225,Khi nào cần chuyển bệnh nhân sang khám RHM?,"Khi phát hiện sâu răng tiến triển, nhiều răng sâu, hoặc bệnh nhân có khô miệng, viêm nướu kéo dài cần tầm soát thêm bệnh toàn thân.",chuyển RHM; chỉ định chuyển khoa; giới thiệu nha khoa; khi nào chuyển; dấu hiệu nặng; cần can thiệp nha khoa
BỆNH LÝ RĂNG MIỆNG,Sâu răng,Q0226,Sâu răng không điều trị có thể ảnh hưởng toàn thân như thế nào?,"Có thể gây nhiễm trùng lan rộng, ảnh hưởng đến dinh dưỡng, làm nặng thêm bệnh mạn tính và giảm chất lượng sống.",ảnh hưởng toàn thân; biến chứng sâu răng; nhiễm trùng huyết; viêm nội tâm mạc; sâu răng tiểu đường; bệnh lý hệ thống
BỆNH LÝ RĂNG MIỆNG,Sâu răng,Q0227,Khô miệng ảnh hưởng thế nào đến nguy cơ sâu răng?,"Khô miệng làm giảm khả năng rửa trôi vi khuẩn và acid, giảm tái khoáng men răng, khiến sâu răng tiến triển nhanh hơn.",khô miệng sâu răng; Xerostomia; giảm nước bọt; nguy cơ sâu răng; nước bọt bảo vệ; tăng sâu răng
BỆNH LÝ RĂNG MIỆNG,Sâu răng,Q0228,Viêm nướu mạn tính có liên quan gì đến sâu răng?,"Viêm nướu tạo môi trường vi khuẩn thuận lợi, tăng mảng bám, từ đó làm tăng nguy cơ sâu răng.",viêm nướu; sâu răng; viêm nướu mạn; mối liên hệ sâu răng; ảnh hưởng sâu răng; nguy cơ sâu răng; viêm lợi; mảng bám
BỆNH LÝ RĂNG MIỆNG,Sâu răng,Q0229,Tại sao fluor có vai trò trong phòng ngừa sâu răng?,"Fluor giúp tái khoáng hóa men răng, làm men răng cứng hơn và kháng acid tốt hơn, giảm nguy cơ sâu răng.",fluor chống sâu răng; vai trò fluor; ngăn ngừa sâu răng; cơ chế fluor; men răng chắc khỏe; tái khoáng hóa
BỆNH LÝ RĂNG MIỆNG,Sâu răng,Q0230,Khám răng định kỳ giúp gì trong quản lý sâu răng?,"Khám định kỳ giúp phát hiện sớm tổn thương sâu răng khi chưa có triệu chứng, điều trị kịp thời và phòng ngừa biến chứng.",Khám răng định kỳ; Sâu răng; Ngừa sâu răng; Phát hiện sớm sâu răng; Quản lý sâu răng; Phòng bệnh răng miệng
BỆNH LÝ RĂNG MIỆNG,Tình trạng mất răng,Q0191,Tỷ lệ mất răng ở người ≥60 tuổi tại BV TW Quân đội 108 năm 2020 là bao nhiêu?,"Theo nghiên cứu tại BV TW Quân đội 108 (2020), 85,6% người ≥60 tuổi bị mất răng, trong đó 51,4% mất răng toàn bộ hai hàm.",tỷ lệ mất răng; người cao tuổi; BV 108; năm 2020; mất răng ≥60 tuổi; số liệu mất răng
BỆNH LÝ RĂNG MIỆNG,Tình trạng mất răng,Q0192,Một số khảo sát khác cho thấy tỷ lệ mất răng ở người cao tuổi Việt Nam là bao nhiêu?,Nhiều khảo sát khác ghi nhận tỷ lệ mất răng trên 90% ở người cao tuổi Việt Nam.,mất răng; tỷ lệ mất răng; mất răng người cao tuổi; vô răng; thiếu răng; sức khỏe răng miệng; dịch tễ mất răng; khảo sát mất răng; mất răng Việt Nam
BỆNH LÝ RĂNG MIỆNG,Tình trạng mất răng,Q0193,"Trong số người mất răng, tỷ lệ có phục hình thay thế là bao nhiêu?","Chỉ khoảng 44% người mất răng có phục hình thay thế, trong khi nhu cầu thực tế lên tới 84%.",tỷ lệ phục hình; phục hình thay thế; người mất răng; phục hồi răng; răng giả; tỷ lệ có phục hình
BỆNH LÝ RĂNG MIỆNG,Tình trạng mất răng,Q0194,Nguyên nhân thường gặp gây mất răng ở người cao tuổi là gì?,"Viêm nha chu và sâu răng không điều trị triệt để, vệ sinh răng miệng kém, kiến thức chăm sóc răng hạn chế, cùng với việc tiếp cận nha khoa thấp, thiếu bác sĩ RHM ở tuyến cơ sở và vùng nông thôn.",nguyên nhân mất răng; mất răng người già; viêm nha chu; sâu răng; lão hóa răng; bệnh toàn thân
BỆNH LÝ RĂNG MIỆNG,Tình trạng mất răng,Q0195,Mất răng ảnh hưởng thế nào đến chức năng ăn nhai và tiêu hóa?,"Mất răng làm suy giảm chức năng ăn nhai, ảnh hưởng đến khả năng nghiền thức ăn, từ đó giảm hiệu quả hấp thu và tiêu hóa dinh dưỡng.",ảnh hưởng mất răng; chức năng ăn nhai; tiêu hóa; sức khỏe tiêu hóa; rối loạn ăn nhai; dinh dưỡng
BỆNH LÝ RĂNG MIỆNG,Tình trạng mất răng,Q0196,Mất răng kéo dài gây ra biến đổi gì ở xương hàm và khuôn mặt?,"Mất răng lâu dài dẫn đến tiêu xương hàm, gây thay đổi hình dạng khuôn mặt, khiến gương mặt trông già hơn và ảnh hưởng thẩm mỹ.",Mất răng; tiêu xương hàm; thay đổi khuôn mặt; xương ổ răng; hậu quả mất răng; ảnh hưởng thẩm mỹ; biến dạng hàm mặt; lão hóa khuôn mặt
BỆNH LÝ RĂNG MIỆNG,Tình trạng mất răng,Q0197,Mất răng có ảnh hưởng đến tâm lý và chất lượng sống không?,"Có, mất răng ảnh hưởng đến ngoại hình, khả năng giao tiếp và tự tin, từ đó giảm chất lượng sống và gây tác động tâm lý tiêu cực.",mất răng; tâm lý; chất lượng sống; tự tin; ăn nhai; giao tiếp xã hội; thẩm mỹ; chức năng nhai
BỆNH LÝ RĂNG MIỆNG,Tình trạng mất răng,Q0198,Mất răng làm tăng nguy cơ mắc các bệnh toàn thân nào?,"Mất răng liên quan đến tăng nguy cơ mắc bệnh tim mạch, đái tháo đường và suy giảm nhận thức (theo các nghiên cứu trên JAMA và J Am Geriatr Soc).",mất răng; bệnh toàn thân; bệnh tim mạch; đột quỵ; đái tháo đường; viêm nội tâm mạc; viêm khớp; bệnh hô hấp
BỆNH LÝ RĂNG MIỆNG,Tình trạng mất răng,Q0199,Người mắc đái tháo đường có nguy cơ mất răng như thế nào so với người bình thường?,"Người mắc ĐTĐ có nguy cơ mất răng cao gấp nhiều lần so với người không mắc bệnh, đặc biệt khi kiểm soát đường huyết kém.",đái tháo đường; nguy cơ mất răng; người tiểu đường; bệnh nha chu; viêm nướu; sức khỏe răng miệng
BỆNH LÝ RĂNG MIỆNG,Tình trạng mất răng,Q0200,Tại sao kiểm soát đường huyết kém ở bệnh nhân ĐTĐ làm tăng nguy cơ mất răng?,Đường huyết cao kéo dài làm tăng nguy cơ viêm nướu và viêm nha chu – nguyên nhân hàng đầu gây mất răng.,đái tháo đường; mất răng; kiểm soát đường huyết; viêm nha chu; biến chứng răng; đường huyết cao; nha chu ĐTĐ
BỆNH LÝ RĂNG MIỆNG,Tình trạng mất răng,Q0201,Mất răng ảnh hưởng thế nào đến kiểm soát đường huyết?,"Mất răng gây khó khăn trong ăn uống, ảnh hưởng đến kiểm soát chế độ dinh dưỡng, từ đó làm khó kiểm soát glucose máu.",mất răng; kiểm soát đường huyết; đường huyết; biến động đường huyết; đề kháng insulin; viêm nhiễm; đái tháo đường
BỆNH LÝ RĂNG MIỆNG,Tình trạng mất răng,Q0202,Vì sao mất răng và đái tháo đường có mối liên hệ hai chiều?,"ĐTĐ làm tăng nguy cơ mất răng, còn mất răng lại ảnh hưởng đến dinh dưỡng và kiểm soát đường huyết, tạo thành vòng xoắn bệnh lý.",mất răng; đái tháo đường; liên hệ hai chiều; cơ chế bệnh sinh; viêm nhiễm; miễn dịch; kiểm soát đường huyết; biến chứng tiểu đường; nha chu viêm
BỆNH LÝ RĂNG MIỆNG,Tình trạng mất răng,Q0203,Đối tượng nào nên được tầm soát răng miệng định kỳ?,Bệnh nhân đái tháo đường và người ≥60 tuổi nên được tầm soát răng miệng định kỳ để phát hiện sớm các vấn đề nha chu và mất răng.,tầm soát răng miệng; kiểm tra định kỳ; đối tượng tầm soát; nhóm nguy cơ; phòng ngừa mất răng; sức khỏe răng miệng; nha khoa dự phòng; bệnh nhân tiểu đường
BỆNH LÝ RĂNG MIỆNG,Tình trạng mất răng,Q0204,"Khi hỏi bệnh nhân, cần chú ý những dấu hiệu cảnh báo mất răng nào?","Cần lưu ý răng lung lay, tụt nướu, đau khi nhai, khoảng hở giữa các răng tăng và hơi thở hôi dù vệ sinh tốt.",mất răng; dấu hiệu mất răng; cảnh báo mất răng; răng lung lay; tụt nướu; đau nhai; hôi miệng; kẽ răng hở; triệu chứng mất răng; nguy cơ mất răng
BỆNH LÝ RĂNG MIỆNG,Tình trạng mất răng,Q0205,Khi nào cần chuyển bệnh nhân đi khám chuyên khoa Răng Hàm Mặt?,"Khi bệnh nhân có dấu hiệu răng lung lay, viêm nha chu nặng, mất nhiều răng hoặc khó ăn nhai, nên chuyển đến chuyên khoa RHM để can thiệp kịp thời.",chuyển chuyên khoa RHM; dấu hiệu mất răng; chỉ định chuyển viện; triệu chứng nặng; biến chứng răng; đau răng; lung lay răng; bệnh nha chu
BỆNH LÝ RĂNG MIỆNG,Tình trạng mất răng,Q0206,Tại sao cần điều trị phục hình cho người mất răng?,"Điều trị phục hình giúp phục hồi chức năng ăn nhai, cải thiện thẩm mỹ, phòng ngừa tiêu xương hàm và nâng cao chất lượng sống.",phục hình răng; lợi ích phục hình; hậu quả mất răng; chức năng ăn nhai; thẩm mỹ răng; tiêu xương hàm; ngăn ngừa biến chứng; cải thiện chất lượng sống
BỆNH LÝ RĂNG MIỆNG,Tình trạng mất răng,Q0207,Làm sao để hỗ trợ người mất răng tiếp cận điều trị phục hình?,"Có thể hỗ trợ thông qua bảo hiểm y tế, chương trình nha khoa cộng đồng, hoặc các dự án hỗ trợ của địa phương và tổ chức xã hội.",hỗ trợ tiếp cận; điều trị phục hình; chi phí phục hình; tư vấn phục hình; thông tin điều trị; chính sách hỗ trợ; cơ sở nha khoa; mạng lưới y tế
